model,id,event_id,episode_id,sid,window,condition,query_target_sid,candidate_only,target_identity,event_proximity,combined,event_proximity_probability,reference_admit
qwen3vl_8b,habit_cfx_0383,007317_01,007317,S8940,ready,counterfactual,S7788,False,False,False,False,0.8892940608877898,False
qwen3vl_8b,habit_cfx_0384,007317_01,007317,S8940,ready,counterfactual,S8975,False,False,False,False,0.8892940608877898,False
qwen3vl_8b,habit_cfx_0385,007321_01,007321,S8940,early,counterfactual,S6759,False,False,False,False,0.08685742760766907,False
qwen3vl_8b,habit_cfx_0386,007321_01,007321,S8940,early,counterfactual,S7414,False,False,False,False,0.08685742760766907,False
qwen3vl_8b,habit_cfx_0387,007321_01,007321,S8940,early,counterfactual,S7788,False,False,False,False,0.08685742760766907,False
qwen3vl_8b,habit_cfx_0388,007321_01,007321,S8940,early,counterfactual,S8975,False,False,False,False,0.08685742760766907,False
qwen3vl_8b,habit_cfx_0389,007321_01,007321,S8940,ready,counterfactual,S6759,False,False,False,False,0.9612387835801528,False
qwen3vl_8b,habit_cfx_0390,007321_01,007321,S8940,ready,counterfactual,S7414,False,False,False,False,0.9612387835801528,False
qwen3vl_8b,habit_cfx_0391,007321_01,007321,S8940,ready,counterfactual,S7788,False,False,False,False,0.9612387835801528,False
qwen3vl_8b,habit_cfx_0392,007321_01,007321,S8940,ready,counterfactual,S8975,False,False,False,False,0.9612387835801528,False
qwen3vl_8b,habit_cfx_0393,007322_01,007322,S8940,early,counterfactual,S6759,False,False,False,False,0.0840677091742321,False
qwen3vl_8b,habit_cfx_0394,007322_01,007322,S8940,early,counterfactual,S7414,False,False,False,False,0.0840677091742321,False
qwen3vl_8b,habit_cfx_0395,007322_01,007322,S8940,early,counterfactual,S7788,False,False,False,False,0.0840677091742321,False
qwen3vl_8b,habit_cfx_0396,007322_01,007322,S8940,early,counterfactual,S8975,False,False,False,False,0.0840677091742321,False
qwen3vl_8b,habit_cfx_0397,007322_01,007322,S8940,ready,counterfactual,S6759,False,False,False,False,0.9468591375438491,False
qwen3vl_8b,habit_cfx_0398,007322_01,007322,S8940,ready,counterfactual,S7414,True,False,True,False,0.9468591375438491,False
qwen3vl_8b,habit_cfx_0399,007322_01,007322,S8940,ready,counterfactual,S7788,False,False,False,False,0.9468591375438491,False
qwen3vl_8b,habit_cfx_0400,007322_01,007322,S8940,ready,counterfactual,S8975,False,False,False,False,0.9468591375438491,False
qwen3vl_8b,habit_cfx_0401,005687_01,005687,S8975,early,counterfactual,S6759,False,False,False,False,0.13526361494986008,False
qwen3vl_8b,habit_cfx_0402,005687_01,005687,S8975,early,counterfactual,S7025,False,False,False,False,0.13526361494986008,False
qwen3vl_8b,habit_cfx_0403,005687_01,005687,S8975,early,counterfactual,S7414,False,False,False,False,0.13526361494986008,False
qwen3vl_8b,habit_cfx_0404,005687_01,005687,S8975,early,counterfactual,S8940,False,False,False,False,0.13526361494986008,False
qwen3vl_8b,habit_cfx_0405,005687_01,005687,S8975,ready,counterfactual,S6759,False,False,False,False,0.8921289323394731,False
qwen3vl_8b,habit_cfx_0406,005687_01,005687,S8975,ready,counterfactual,S7025,False,False,False,False,0.8921289323394731,False
qwen3vl_8b,habit_cfx_0407,005687_01,005687,S8975,ready,counterfactual,S7414,False,False,False,False,0.8921289323394731,False
qwen3vl_8b,habit_cfx_0408,005687_01,005687,S8975,ready,counterfactual,S8940,False,False,False,False,0.8921289323394731,False
qwen3vl_8b,habit_cfx_0409,005688_01,005688,S8975,early,counterfactual,S6759,False,False,False,False,0.17343695786203922,False
qwen3vl_8b,habit_cfx_0410,005688_01,005688,S8975,early,counterfactual,S7025,False,False,False,False,0.17343695786203922,False
qwen3vl_8b,habit_cfx_0411,005688_01,005688,S8975,early,counterfactual,S7414,False,False,False,False,0.17343695786203922,False
qwen3vl_8b,habit_cfx_0412,005688_01,005688,S8975,early,counterfactual,S8940,False,False,False,False,0.17343695786203922,False
qwen3vl_8b,habit_cfx_0413,005688_01,005688,S8975,ready,counterfactual,S6759,False,False,False,False,0.8274731719688633,False
qwen3vl_8b,habit_cfx_0414,005688_01,005688,S8975,ready,counterfactual,S7025,False,False,False,False,0.8274731719688633,False
qwen3vl_8b,habit_cfx_0415,005688_01,005688,S8975,ready,counterfactual,S7414,False,False,False,False,0.8274731719688633,False
qwen3vl_8b,habit_cfx_0416,005688_01,005688,S8975,ready,counterfactual,S8940,False,False,False,False,0.8274731719688633,False
qwen3vl_8b,habit_cfx_0417,005691_01,005691,S8975,early,counterfactual,S6759,False,False,False,False,0.2173794409155415,False
qwen3vl_8b,habit_cfx_0418,005691_01,005691,S8975,early,counterfactual,S7025,True,False,False,False,0.2173794409155415,False
qwen3vl_8b,habit_cfx_0419,005691_01,005691,S8975,early,counterfactual,S7414,False,False,False,False,0.2173794409155415,False
qwen3vl_8b,habit_cfx_0420,005691_01,005691,S8975,early,counterfactual,S8940,False,False,False,False,0.2173794409155415,False
qwen3vl_8b,habit_cfx_0421,005691_01,005691,S8975,ready,counterfactual,S6759,False,False,False,False,0.9632364023524762,False
qwen3vl_8b,habit_cfx_0422,005691_01,005691,S8975,ready,counterfactual,S7025,False,False,False,False,0.9632364023524762,False
qwen3vl_8b,habit_cfx_0423,005691_01,005691,S8975,ready,counterfactual,S7414,False,False,False,False,0.9632364023524762,False
qwen3vl_8b,habit_cfx_0424,005691_01,005691,S8975,ready,counterfactual,S8940,False,False,False,False,0.9632364023524762,False
qwen3vl_8b,habit_cfx_0425,005692_01,005692,S8975,early,counterfactual,S6759,False,False,False,False,0.07463346840987095,False
qwen3vl_8b,habit_cfx_0426,005692_01,005692,S8975,early,counterfactual,S7025,False,False,False,False,0.07463346840987095,False
qwen3vl_8b,habit_cfx_0427,005692_01,005692,S8975,early,counterfactual,S7414,False,False,False,False,0.07463346840987095,False
qwen3vl_8b,habit_cfx_0428,005692_01,005692,S8975,early,counterfactual,S8940,False,False,False,False,0.07463346840987095,False
qwen3vl_8b,habit_cfx_0429,005692_01,005692,S8975,ready,counterfactual,S6759,False,False,False,False,0.9685934670971063,False
qwen3vl_8b,habit_cfx_0430,005692_01,005692,S8975,ready,counterfactual,S7025,False,False,False,False,0.9685934670971063,False
qwen3vl_8b,habit_cfx_0431,005692_01,005692,S8975,ready,counterfactual,S7414,False,False,False,False,0.9685934670971063,False
qwen3vl_8b,habit_cfx_0432,005692_01,005692,S8975,ready,counterfactual,S8940,False,False,False,False,0.9685934670971063,False
qwen3vl_8b,habit_cfx_0433,005693_01,005693,S8975,early,counterfactual,S6759,False,False,False,False,0.1601314203164515,False
qwen3vl_8b,habit_cfx_0434,005693_01,005693,S8975,early,counterfactual,S7025,False,False,False,False,0.1601314203164515,False
qwen3vl_8b,habit_cfx_0435,005693_01,005693,S8975,early,counterfactual,S7414,False,False,False,False,0.1601314203164515,False
qwen3vl_8b,habit_cfx_0436,005693_01,005693,S8975,early,counterfactual,S8940,False,False,False,False,0.1601314203164515,False
qwen3vl_8b,habit_cfx_0437,005693_01,005693,S8975,ready,counterfactual,S6759,False,False,False,False,0.9330952305113103,False
qwen3vl_8b,habit_cfx_0438,005693_01,005693,S8975,ready,counterfactual,S7025,False,False,False,False,0.9330952305113103,False
qwen3vl_8b,habit_cfx_0439,005693_01,005693,S8975,ready,counterfactual,S7414,False,False,False,False,0.9330952305113103,False
qwen3vl_8b,habit_cfx_0440,005693_01,005693,S8975,ready,counterfactual,S8940,False,False,False,False,0.9330952305113103,False
qwen3vl_8b,habit_cfx_0441,005694_01,005694,S8975,early,counterfactual,S6759,False,False,False,False,0.1376208536925431,False
qwen3vl_8b,habit_cfx_0442,005694_01,005694,S8975,early,counterfactual,S7025,False,False,False,False,0.1376208536925431,False
qwen3vl_8b,habit_cfx_0443,005694_01,005694,S8975,early,counterfactual,S7414,False,False,False,False,0.1376208536925431,False
qwen3vl_8b,habit_cfx_0444,005694_01,005694,S8975,early,counterfactual,S8940,False,False,False,False,0.1376208536925431,False
qwen3vl_8b,habit_cfx_0445,005694_01,005694,S8975,ready,counterfactual,S6759,False,False,False,False,0.9597224076017676,False
qwen3vl_8b,habit_cfx_0446,005694_01,005694,S8975,ready,counterfactual,S7025,False,False,False,False,0.9597224076017676,False
qwen3vl_8b,habit_cfx_0447,005694_01,005694,S8975,ready,counterfactual,S7414,False,False,False,False,0.9597224076017676,False
qwen3vl_8b,habit_cfx_0448,005694_01,005694,S8975,ready,counterfactual,S8940,False,False,False,False,0.9597224076017676,False
qwen3vl_8b,habit_cfx_0449,005695_01,005695,S8975,early,counterfactual,S6759,False,False,False,False,0.07763728156449755,False
qwen3vl_8b,habit_cfx_0450,005695_01,005695,S8975,early,counterfactual,S7025,False,False,False,False,0.07763728156449755,False
qwen3vl_8b,habit_cfx_0451,005695_01,005695,S8975,early,counterfactual,S7414,False,False,False,False,0.07763728156449755,False
qwen3vl_8b,habit_cfx_0452,005695_01,005695,S8975,early,counterfactual,S8940,False,False,False,False,0.07763728156449755,False
qwen3vl_8b,habit_cfx_0453,005695_01,005695,S8975,ready,counterfactual,S6759,False,False,False,False,0.939338348591294,False
qwen3vl_8b,habit_cfx_0454,005695_01,005695,S8975,ready,counterfactual,S7025,False,False,False,False,0.939338348591294,False
qwen3vl_8b,habit_cfx_0455,005695_01,005695,S8975,ready,counterfactual,S7414,False,False,False,False,0.939338348591294,False
qwen3vl_8b,habit_cfx_0456,005695_01,005695,S8975,ready,counterfactual,S8940,False,False,False,False,0.939338348591294,False
qwen3vl_8b,habit_cfx_0457,005696_01,005696,S8975,early,counterfactual,S6759,False,False,False,False,0.17975789327022199,False
qwen3vl_8b,habit_cfx_0458,005696_01,005696,S8975,early,counterfactual,S7025,False,False,False,False,0.17975789327022199,False
qwen3vl_8b,habit_cfx_0459,005696_01,005696,S8975,early,counterfactual,S7414,False,False,False,False,0.17975789327022199,False
qwen3vl_8b,habit_cfx_0460,005696_01,005696,S8975,early,counterfactual,S8940,False,False,False,False,0.17975789327022199,False
qwen3vl_8b,habit_cfx_0461,005696_01,005696,S8975,ready,counterfactual,S6759,False,False,False,False,0.9335241164932431,False
qwen3vl_8b,habit_cfx_0462,005696_01,005696,S8975,ready,counterfactual,S7025,False,False,False,False,0.9335241164932431,False
qwen3vl_8b,habit_cfx_0463,005696_01,005696,S8975,ready,counterfactual,S7414,False,False,False,False,0.9335241164932431,False
qwen3vl_8b,habit_cfx_0464,005696_01,005696,S8975,ready,counterfactual,S8940,False,False,False,False,0.9335241164932431,False
qwen3vl_8b,habit_cfx_0465,005697_01,005697,S8975,early,counterfactual,S6759,False,False,False,False,0.08129516065073251,False
qwen3vl_8b,habit_cfx_0466,005697_01,005697,S8975,early,counterfactual,S7025,False,False,False,False,0.08129516065073251,False
qwen3vl_8b,habit_cfx_0467,005697_01,005697,S8975,early,counterfactual,S7414,False,False,False,False,0.08129516065073251,False
qwen3vl_8b,habit_cfx_0468,005697_01,005697,S8975,early,counterfactual,S8940,False,False,False,False,0.08129516065073251,False
qwen3vl_8b,habit_cfx_0469,005697_01,005697,S8975,ready,counterfactual,S6759,False,False,False,False,0.9275869781370472,False
qwen3vl_8b,habit_cfx_0470,005697_01,005697,S8975,ready,counterfactual,S7025,True,False,True,False,0.9275869781370472,False
qwen3vl_8b,habit_cfx_0471,005697_01,005697,S8975,ready,counterfactual,S7414,False,False,False,False,0.9275869781370472,False
qwen3vl_8b,habit_cfx_0472,005697_01,005697,S8975,ready,counterfactual,S8940,False,False,False,False,0.9275869781370472,False
qwen3vl_8b,habit_cfx_0473,005698_01,005698,S8975,early,counterfactual,S6759,False,False,False,False,0.0846057787399409,False
qwen3vl_8b,habit_cfx_0474,005698_01,005698,S8975,early,counterfactual,S7025,False,False,False,False,0.0846057787399409,False
qwen3vl_8b,habit_cfx_0475,005698_01,005698,S8975,early,counterfactual,S7414,False,False,False,False,0.0846057787399409,False
qwen3vl_8b,habit_cfx_0476,005698_01,005698,S8975,early,counterfactual,S8940,False,False,False,False,0.0846057787399409,False
qwen3vl_8b,habit_cfx_0477,005698_01,005698,S8975,ready,counterfactual,S6759,False,False,False,False,0.979608839198447,False
qwen3vl_8b,habit_cfx_0478,005698_01,005698,S8975,ready,counterfactual,S7025,True,False,True,False,0.979608839198447,False
qwen3vl_8b,habit_cfx_0479,005698_01,005698,S8975,ready,counterfactual,S7414,False,False,False,False,0.979608839198447,False
qwen3vl_8b,habit_cfx_0480,005698_01,005698,S8975,ready,counterfactual,S8940,False,False,False,False,0.979608839198447,False
qwen3vl_32b,habit_cf_0001,004948_01,004948,S6759,early,factual,S6759,True,True,False,False,0.15308127076882982,False
qwen3vl_32b,habit_cf_0002,004948_01,004948,S6759,early,counterfactual,S7414,False,False,False,False,0.15308127076882982,False
qwen3vl_32b,habit_cf_0003,004948_01,004948,S6759,ready,factual,S6759,False,False,False,False,0.8384648946822499,True
qwen3vl_32b,habit_cf_0004,004948_01,004948,S6759,ready,counterfactual,S7414,False,False,False,False,0.8384648946822499,False
qwen3vl_32b,habit_cf_0005,004949_01,004949,S6759,early,factual,S6759,False,False,False,False,0.13048453457444595,False
qwen3vl_32b,habit_cf_0006,004949_01,004949,S6759,early,counterfactual,S7414,False,False,False,False,0.13048453457444595,False
qwen3vl_32b,habit_cf_0007,004949_01,004949,S6759,ready,factual,S6759,True,True,True,True,0.8842966714126388,True
qwen3vl_32b,habit_cf_0008,004949_01,004949,S6759,ready,counterfactual,S7414,False,False,False,False,0.8842966714126388,False
qwen3vl_32b,habit_cf_0009,004951_01,004951,S6759,early,factual,S6759,False,False,False,False,0.15175626103596065,False
qwen3vl_32b,habit_cf_0010,004951_01,004951,S6759,early,counterfactual,S7414,False,False,False,False,0.15175626103596065,False
qwen3vl_32b,habit_cf_0011,004951_01,004951,S6759,ready,factual,S6759,True,True,True,True,0.9351768611083192,True
qwen3vl_32b,habit_cf_0012,004951_01,004951,S6759,ready,counterfactual,S7414,False,False,False,False,0.9351768611083192,False
qwen3vl_32b,habit_cf_0013,004952_01,004952,S6759,early,factual,S6759,True,True,False,False,0.056116241526315086,False
qwen3vl_32b,habit_cf_0014,004952_01,004952,S6759,early,counterfactual,S7414,False,False,False,False,0.056116241526315086,False
qwen3vl_32b,habit_cf_0015,004952_01,004952,S6759,ready,factual,S6759,True,True,True,True,0.8578653177788428,True
qwen3vl_32b,habit_cf_0016,004952_01,004952,S6759,ready,counterfactual,S7414,False,False,False,False,0.8578653177788428,False
qwen3vl_32b,habit_cf_0017,004953_01,004953,S6759,early,factual,S6759,False,False,False,False,0.11118390400204595,False
qwen3vl_32b,habit_cf_0018,004953_01,004953,S6759,early,counterfactual,S7414,False,False,False,False,0.11118390400204595,False
qwen3vl_32b,habit_cf_0019,004953_01,004953,S6759,ready,factual,S6759,True,True,True,True,0.9180686525454822,True
qwen3vl_32b,habit_cf_0020,004953_01,004953,S6759,ready,counterfactual,S7414,False,False,False,False,0.9180686525454822,False
qwen3vl_32b,habit_cf_0021,004954_01,004954,S6759,early,factual,S6759,False,False,False,False,0.08374231253656353,False
qwen3vl_32b,habit_cf_0022,004954_01,004954,S6759,early,counterfactual,S7414,False,False,False,False,0.08374231253656353,False
qwen3vl_32b,habit_cf_0023,004954_01,004954,S6759,ready,factual,S6759,True,True,True,True,0.8716693864517571,True
qwen3vl_32b,habit_cf_0024,004954_01,004954,S6759,ready,counterfactual,S7414,False,False,False,False,0.8716693864517571,False
qwen3vl_32b,habit_cf_0025,004956_01,004956,S6759,early,factual,S6759,False,False,False,False,0.05278341147136873,False
qwen3vl_32b,habit_cf_0026,004956_01,004956,S6759,early,counterfactual,S7414,False,False,False,False,0.05278341147136873,False
qwen3vl_32b,habit_cf_0027,004956_01,004956,S6759,ready,factual,S6759,False,False,False,False,0.8340399944900204,True
qwen3vl_32b,habit_cf_0028,004956_01,004956,S6759,ready,counterfactual,S7414,False,False,False,False,0.8340399944900204,False
qwen3vl_32b,habit_cf_0029,004957_01,004957,S6759,early,factual,S6759,False,False,False,False,0.07842228353937,False
qwen3vl_32b,habit_cf_0030,004957_01,004957,S6759,early,counterfactual,S7414,False,False,False,False,0.07842228353937,False
qwen3vl_32b,habit_cf_0031,004957_01,004957,S6759,ready,factual,S6759,True,True,True,True,0.6363702052033519,True
qwen3vl_32b,habit_cf_0032,004957_01,004957,S6759,ready,counterfactual,S7414,False,False,False,False,0.6363702052033519,False
qwen3vl_32b,habit_cf_0033,004958_01,004958,S6759,early,factual,S6759,False,False,False,False,0.1533417227464273,False
qwen3vl_32b,habit_cf_0034,004958_01,004958,S6759,early,counterfactual,S7414,False,False,False,False,0.1533417227464273,False
qwen3vl_32b,habit_cf_0035,004958_01,004958,S6759,ready,factual,S6759,False,False,False,False,0.9322060714815534,True
qwen3vl_32b,habit_cf_0036,004958_01,004958,S6759,ready,counterfactual,S7414,False,False,False,False,0.9322060714815534,False
qwen3vl_32b,habit_cf_0037,004959_01,004959,S6759,early,factual,S6759,False,False,False,False,0.15710903436247226,False
qwen3vl_32b,habit_cf_0038,004959_01,004959,S6759,early,counterfactual,S7414,False,False,False,False,0.15710903436247226,False
qwen3vl_32b,habit_cf_0039,004959_01,004959,S6759,ready,factual,S6759,True,True,True,True,0.9415433412329893,True
qwen3vl_32b,habit_cf_0040,004959_01,004959,S6759,ready,counterfactual,S7414,False,False,False,False,0.9415433412329893,False
qwen3vl_32b,habit_cf_0041,000124_01,000124,S7025,early,factual,S7025,False,False,False,False,0.03906875802938428,False
qwen3vl_32b,habit_cf_0042,000124_01,000124,S7025,early,counterfactual,S6759,False,False,False,False,0.03906875802938428,False
qwen3vl_32b,habit_cf_0043,000124_01,000124,S7025,ready,factual,S7025,True,True,True,True,0.7391181806705732,True
qwen3vl_32b,habit_cf_0044,000124_01,000124,S7025,ready,counterfactual,S6759,False,False,False,False,0.7391181806705732,False
qwen3vl_32b,habit_cf_0045,000126_01,000126,S7025,early,factual,S7025,False,False,False,False,0.3138824767842424,False
